"dbn","school","school_type","report_type","principal","superintendent","colocated","colocated_dbns","Universal Literacy","Algebra for All","AP for All","College Access for All (MS)","College Access for All (HS)","Computer Science for All","Single Shepherd","District Charter Partnership","MSQI","Learning Partners","Showcase","Community School","PROSE","Consortium School","Gifted and Talented","Dual Language or Transitional","New Arrivals","Mastery Collaborative","admission_method","Phase out","Renewal","Receivership","Rise","federal_accountability_status","district","bfsc"
18K219,P.S. 219 Kennedy-King,Elementary,EMS,Winsome Smith,Beverly Wilkins,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K233,P.S. 233 Langston Hughes,Elementary,EMS,Denean Stephens,Beverly Wilkins,1,84K736,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K235,P.S. 235 Janice Marie Knight School,K-8,EMS,Laurence Lord,Beverly Wilkins,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: School-managed Admissions",0,,,,Good Standing,18,KFSS
18K244,P.S. 244 Richard R. Green,Elementary,EMS,Deon Edwards,Beverly Wilkins,1,18K763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K268,P.S. 268 Emma Lazarus,Elementary,EMS,Sylvia Fairclough,Beverly Wilkins,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K272,P.S. 272 Curtis Estabrook,Elementary,EMS,Dakota Keyes,Beverly Wilkins,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K276,P.S. 276 Louis Marshall,Elementary,EMS,Yasmine Fidelia,Beverly Wilkins,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K279,P.S. 279 Herman Schreiber,Elementary,EMS,Lorenzo Chambers,Beverly Wilkins,1,84K724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,18,KFSS
18K285,I.S. 285 Meyer Levin,Middle,EMS,George Patterson,Beverly Wilkins,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Screened, Zoned",0,,,,Good Standing,18,KFSS
18K366,The Science And Medicine Middle School,Middle,EMS,Dennis Herring Jr,Beverly Wilkins,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K563,It Takes a Village Academy,High School,HS,Sybil Girard,Michael Prayor,1,"18K569, 18K629",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"HS: Ed. Opt., Limited Unscreened",0,,,,Good Standing,18,KFSS
18K566,Brooklyn Generation School,High School,HS,Louis Garcia,Michael Prayor,1,"18K567, 18K576, 18K578, 18K637, 79Q950, 84K775",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,HS: Limited Unscreened,0,,,1,Good Standing,18,KFSS
18K567,Brooklyn Theatre Arts High School,High School,HS,David Ward,Michael Prayor,1,"18K566, 18K576, 18K578, 18K637, 79Q950, 84K775",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K569,Kurt Hahn Expeditionary Learning School,High School,HS,Veronica Coleman Xavier,Kathy Pelles,1,"18K563, 18K629",0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,AFSA
18K576,Victory Collegiate High School,High School,HS,Claubentz Dieujuste,Michael Prayor,1,"18K566, 18K567, 18K578, 18K637, 79Q950, 84K775",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K578,Brooklyn Bridge Academy,High School Transfer,HST,Max Jean Paul,Donald Conyers,1,"18K566, 18K567, 18K576, 18K637, 79Q950, 84K775",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,18,AFSA
18K581,East Flatbush Community Research School,Middle,EMS,Daveida Daniel,Beverly Wilkins,1,"18K598, 84K608",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,MS: Limited Unscreened,0,,,1,Good Standing,18,KFSS
18K588,Middle School for Art and Philosophy,Middle,EMS,Neil Mcneill Jr,Beverly Wilkins,1,84K608,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K598,Middle School of Marketing and Legal Studies,Middle,EMS,Jameela Horton,Beverly Wilkins,1,"18K581, 84K608",,,,,,,,,,,,,,,,,,,,1,,,,,18,KFSS
18K617,High School for Innovation in Advertising and Medi,High School,HS,Adaleza Michelena,Donald Conyers,1,"18K633, 18K642, 75K753, 79M645",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,AFSA
18K629,Cultural Academy for the Arts and Sciences,High School,HS,Sanatha Alexis,Michael Prayor,1,"18K563, 18K569",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K633,High School for Medical Professions,High School,HS,Pauline Obrien,Michael Prayor,1,"18K617, 18K642, 75K753, 79M645",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K635,Olympus Academy,High School Transfer,HST,Bruce Gonzales,Donald Conyers,1,18K235,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Comprehensive Support and Improvement,18,AFSA
18K637,Academy for Conservation and the Environment,High School,HS,Eugene Mazzola,Michael Prayor,1,"18K566, 18K567, 18K576, 18K578, 79Q950, 84K775",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K642,Urban Action Academy,High School,HS,Steve Dorcely,Michael Prayor,1,"18K617, 18K633, 75K753, 79M645",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K673,East Brooklyn Community High School,High School Transfer,HST,Patrick Mcgillicuddy,Donald Conyers,0,,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,18,AFSA
18K763,Brooklyn Science and Engineering Academy,Middle,EMS,Angela Defilippis,Beverly Wilkins,1,18K244,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Good Standing,18,KFSS
18K922,South Shore Educational Complex Yabc,YABC,YABC,,Donald Conyers,0,"18K566, 18K567, 18K576, 18K578, 18K637, 79Q950, 84K775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,18,AFSA
19K007,P.S. 007 Abraham Lincoln,Elementary,EMS,Carolyn Noel,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K013,P.S. 013 Roberto Clemente,Elementary,EMS,Maxine Cameron,Thomas Mcbryde Jr,1,84K358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K065,P.S. 065,Elementary,EMS,Daysi Garcia,Thomas Mcbryde Jr,1,75K004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K089,P.S. 089 Cypress Hills,K-8,EMS,Irene Leon,Thomas Mcbryde Jr,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"K: Non-Zoned School, MS: Screened: Language",0,,,,Good Standing,19,KFSN
19K108,P.S. 108 Sal Abbracciamento,Elementary,EMS,Constance Hahn,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K149,P.S. 149 Danny Kaye,Elementary,EMS,Yvette Donald,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K158,P.S. 158 Warwick,Elementary,EMS,Audrey Wilson,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K159,P.S. 159 Isaac Pitkin,Elementary,EMS,Monica Duncan,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K171,I.S. 171 Abraham Lincoln,Middle,EMS,Indira Mota,Thomas Mcbryde Jr,1,19K760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MS: Unscreened,0,,,,Good Standing,19,KFSN
19K190,P.S. 190 Sheffield,Elementary,EMS,Stephaun Hill,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K202,P.S. 202 Ernest S. Jenkyns,Elementary,EMS,Ronald James Jr,Thomas Mcbryde Jr,1,84K680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K213,P.S. 213 New Lots,Elementary,EMS,Stanley Moise,Thomas Mcbryde Jr,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,19,KFSN
19K214,P.S. 214 Michael Friedsam,Elementary,EMS,Sharon Mahabir,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K218,J.H.S. 218 James P. Sinnott,Middle,EMS,Lisa Ann Hermann,Thomas Mcbryde Jr,1,"19K683, 84K386",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Screened, Screened: Language, Zoned",0,,,,Targeted Support and Improvement,19,KFSN
19K224,P.S. 224 Hale A. Woodruff,Elementary,EMS,Rochelle Hinds,Thomas Mcbryde Jr,1,75K036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,19,KFSN
19K273,P.S. 273 Wortman,Elementary,EMS,Melessa Avery,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,19,KFSN
19K290,P.S. 290 Juan Morel Campos,Elementary,EMS,Brigitte Newell,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K292,J.H.S. 292 Margaret S. Douglas,Middle,EMS,Ahmed Edwards,Thomas Mcbryde Jr,1,"84K626, 84K774",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"MS: Screened, Unscreened",0,,,,Good Standing,19,KFSN
19K306,P.S. 306 Ethan Allen,Elementary,EMS,Lenika Vane,Thomas Mcbryde Jr,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened",0,1,,,Good Standing,19,KFSN
19K325,The Fresh Creek School,Elementary,EMS,Lisa Goodson,Thomas Mcbryde Jr,0,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K328,P.S. 328 Phyllis Wheatley,Elementary,EMS,Marie Desforges,Thomas Mcbryde Jr,1,84K769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,1,Good Standing,19,KFSN
19K345,P.S. 345 Patrolman Robert Bolden,Elementary,EMS,Wanda Holt,Thomas Mcbryde Jr,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K346,P.S. 346 Abe Stark,Elementary,EMS,Kevin Caifa,Thomas Mcbryde Jr,1,19K452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K364,I.S. 364 Gateway,Middle,EMS,Nicole Fraser Edmund,Thomas Mcbryde Jr,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Screened, Zoned",0,,,,Good Standing,19,KFSN
19K404,Academy for Young Writers,Middle,EMS,Aaden Stern,Karen Watts,1,"19K422, 75K053",0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,19,KFSN
19K404,Academy for Young Writers,High School,HS,Aaden Stern,Karen Watts,1,"19K422, 75K053",0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,19,KFSN
19K409,East New York Family Academy,Middle,EMS,Anthony Yard,Karen Watts,0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, HS: Screened",0,,,,Good Standing,19,KFSN
19K409,East New York Family Academy,High School,HS,Anthony Yard,Karen Watts,0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, HS: Screened",0,,,,Good Standing,19,KFSN
19K422,Spring Creek Community School,Middle,EMS,Christina Koza,Karen Watts,1,"19K404, 75K053",0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"MS: Limited Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,19,KFSN
19K422,Spring Creek Community School,High School,HS,Christina Koza,Karen Watts,1,"19K404, 75K053",0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"MS: Limited Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,19,KFSN
19K431,Thomas Jefferson Yabc,YABC,YABC,,Donald Conyers,0,"19K502, 19K504, 19K507, 19K510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,19,KFSN
19K452,Frederick Douglass Academy VIII Middle School,Middle,EMS,Chantal Grandchamps,Thomas Mcbryde Jr,1,19K346,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,19,KFSN
19K501,Franklin K. Lane Campus YABC,YABC,YABC,,Donald Conyers,0,"19K583, 19K618, 19K639, 19K659, 19K764, 84K608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,19,AFSA
19K502,FDNY - Captain Vernon A. Richard High School for F,High School,HS,James Anderson,Donald Conyers,1,"19K504, 19K507, 19K510",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,19,KFSN
19K504,High School for Civil Rights,High School,HS,Michael Steele,Donald Conyers,1,"19K502, 19K507, 19K510",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,HS: Limited Unscreened,0,,,,Comprehensive Support and Improvement,19,KFSN
19K507,Performing Arts and Technology High School,High School,HS,Franklin Encarnacion,Donald Conyers,1,"19K502, 19K504, 19K510",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"HS: Ed. Opt., Limited Unscreened",0,,,,Good Standing,19,KFSN
19K510,World Academy for Total Community Health High Scho,High School,HS,Claudette Christie,Donald Conyers,1,"19K502, 19K504, 19K507",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Targeted Support and Improvement,19,AFSA
19K557,Brooklyn Gardens Elementary School,Elementary,EMS,Irene Spence,Thomas Mcbryde Jr,1,19K663,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,19,KFSN
19K583,Multicultural High School,High School,HS,Alexandra Hernandez,Donald Conyers,1,"19K618, 19K639, 19K659, 19K764, 84K608",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,HS: Screened: Language,0,1,,,Good Standing,19,KFSN
19K615,Transit Tech Career and Technical Education High S,High School,HS,Marlon Bynum,Karen Watts,0,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Limited Unscreened, Screened",0,,,,Good Standing,19,KFSN
19K618,Academy of Innovative Technology,High School,HS,Meghan Lynch,Donald Conyers,1,"19K583, 19K639, 19K659, 19K764, 84K608",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,19,AFSA
19K639,Brooklyn Lab School,High School,HS,Gerard Henry,Karen Watts,1,"19K583, 19K618, 19K659, 19K764, 84K608",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Targeted Support and Improvement,19,KFSN
19K654,Van Siclen Community Middle School,Middle,EMS,Adonna Mcfarland,Thomas Mcbryde Jr,1,"84K359, 84K788",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Targeted Support and Improvement,19,KFSN
19K659,Cypress Hills Collegiate Preparatory School,High School,HS,Amy Yager,Michael Alcoff,1,"19K583, 19K618, 19K639, 19K764, 84K608",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HS: Limited Unscreened,0,,,1,Good Standing,19,KFSN
19K660,W. H. Maxwell Career and Technical Education High,High School,HS,Jocelyn Badette,Karen Watts,1,79M973,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,19,KFSN
19K661,Vista Academy,Middle,EMS,Bernard Addo,Thomas Mcbryde Jr,1,"19K662, 84K774",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Good Standing,19,KFSN
19K662,Liberty Avenue Middle School,Middle,EMS,Kaia Nordtvedt,Thomas Mcbryde Jr,1,"19K661, 84K774",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,MS: Limited Unscreened,0,,,,Good Standing,19,KFSN
19K663,School of the Future Brooklyn,Middle,EMS,,Thomas Mcbryde Jr,1,19K557,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,MS: Limited Unscreened,0,,,,Comprehensive Support and Improvement,19,KFSN
19K677,East New York Elementary School of Excellence,Elementary,EMS,Janet Huger,Thomas Mcbryde Jr,1,"19K678, 75K004",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,19,KFSN
19K678,East New York Middle School of Excellence,Middle,EMS,Malik Small,Thomas Mcbryde Jr,1,"19K677, 75K004",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Targeted Support and Improvement,19,KFSN
19K683,"The School for Classics: An Academy of Thinkers, W",High School,HS,Deborah Afanador Soukar,Donald Conyers,1,"19K218, 84K386",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,19,KFSN
19K760,Highland Park Community School,Middle,EMS,Jamilah Seifullah,Thomas Mcbryde Jr,1,19K171,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MS: Unscreened,0,,,,Comprehensive Support and Improvement,19,KFSN
19K764,The Urban Assembly School for Collaborative Health,High School,HS,Candace Hugee,Fred Walsh,1,"19K583, 19K618, 19K639, 19K659, 84K608",0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,19,AFSA
20K030,P.S./I.S. 30 Mary White Ovington,K-8,EMS,Carol Heeraman,Karina Costantino,1,75K231,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K048,P.S. 048 Mapleton,Elementary,EMS,Diane Picucci,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K062,J.H.S. 062 Ditmas,Middle,EMS,Barry Kevorkian,Karina Costantino,0,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K069,P.S. 69 Vincent D. Grippo School,Elementary,EMS,Jaynemarie Capetanakis,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K102,P.S. 102 The Bayview,Elementary,EMS,Cornelia Sichenze,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K104,P.S./I.S. 104 The Fort Hamilton School,K-8,EMS,Marie Dibella,Karina Costantino,1,75K053,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Zoned School, MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K105,P.S. 105 The Blythebourne,Elementary,EMS,Johanna Castronovo,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K112,P.S. 112 Lefferts Park,Elementary,EMS,Louise Alfano,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K127,P.S. 127 Mckinley Park,Elementary,EMS,Agatha Alicandro,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K160,P.S. 160 William T. Sampson,Elementary,EMS,Margaret Russo,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K163,P.S. 163 Bath Beach,K-8,EMS,Jessica Riccio,Karina Costantino,1,75K370,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,20,KFSS
20K164,P.S. 164 Caesar Rodney,Elementary,EMS,Erica Steinberg,Karina Costantino,1,75K077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K170,Ralph A. Fabrizio School,Elementary,EMS,Zhen Wu,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K176,P.S. 176 Ovington,Elementary,EMS,Elizabeth Culkin,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K179,P.S. 179 Kensington,Elementary,EMS,Bernel Connelly Thomas,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K180,The SEEALL Academy,K-8,EMS,Gary Williams,Karina Costantino,1,75K231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Composite Score, Screened, Zoned",0,,,,Good Standing,20,KFSS
20K185,P.S. 185 Walter Kassenbrock,Elementary,EMS,Rena Goudelias,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K186,P.S. 186 Dr. Irving A Gladstone,Elementary,EMS,Bayan Cadotte,Karina Costantino,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K187,The Christa McAuliffe School\I.S. 187,Middle,EMS,Justin Berman,Karina Costantino,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Composite Score,0,,,,Good Standing,20,KFSS
20K192,P.S. 192 - The Magnet School for Math and Science,K-8,EMS,Liset Isaac,Karina Costantino,1,75K036,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened, Zoned",0,,,,Good Standing,20,KFSS
20K200,P.S. 200 Benson School,Elementary,EMS,Javier Muniz,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K201,J.H.S. 201 The Dyker Heights,Middle,EMS,Robert Ciulla,Karina Costantino,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K204,P.S. 204 Vince Lombardi,Elementary,EMS,Nancy Tomasuolo,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K205,P.S. 205 Clarion,Elementary,EMS,Beth Grater,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K220,J.H.S. 220 John J. Pershing,Middle,EMS,Sheldon Dempster,Karina Costantino,0,,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"MS: Composite Score, Unscreened, Zoned",0,,,,Good Standing,20,KFSS
20K223,J.H.S. 223 The Montauk,Middle,EMS,Andrew Frank,Karina Costantino,1,20K609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Unscreened, Zoned",0,,,,Good Standing,20,KFSS
20K227,J.H.S. 227 Edward B. Shallow,Middle,EMS,Dr. Edwin Hernandez,Karina Costantino,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K229,P.S. 229 Dyker,K-8,EMS,Robert Zappulla,Karina Costantino,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Zoned School, MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K247,P.S. 247 Brooklyn,Elementary,EMS,Christophe Ogno,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K259,J.H.S. 259 William Mckinley,Middle,EMS,Janice Geary,Karina Costantino,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,20,KFSS
20K264,P.S. 264 Bay Ridge Elementary School For The Arts,Elementary,EMS,Patrice Edison,Karina Costantino,1,75K231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
20K310,The School For Future Leaders,Elementary,EMS,Yuqing Hong,Karina Costantino,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,20,KFSS
